,file_name,file_path,file_url,repo
236,2.0.lua,Core/trinotate/2.0.lua,https://github.com/unlhcc/crane-modules/blob/79d6e52d3c29191561966fb2d65a5d274aa6bbfa/Core/trinotate/2.0.lua,unlhcc/crane-modules
237,get_orthologs.sh,src/get_orthologs.sh,https://github.com/NCBI-Hackathons/MASSIF-BLAST/blob/bc412695ea73bad6df5a31be093a80aa46005167/src/get_orthologs.sh,NCBI-Hackathons/MASSIF-BLAST
238,Benchmark.sh,bin/Benchmark.sh,https://github.com/Microbiology/ViromeKmerSpectrum/blob/bf1325344f588497901de18f7eb321dea88a85db/bin/Benchmark.sh,Microbiology/ViromeKmerSpectrum
239,blastn.sh,data_analysis/16S_and_ITS_data_analysis/blastn.sh,https://github.com/myshu2017-03-14/nanopore_data_analysis_test/blob/e6b90a22c12e6b07394cd83e6e8e69b9bdc6fa2b/data_analysis/16S_and_ITS_data_analysis/blastn.sh,myshu2017-03-14/nanopore_data_analysis_test
240,reciprocal_BLAST.md,reciprocal_BLAST.md,https://github.com/harrisonlab/phytophthora_fragariae/blob/b97a4ef72df93da104c07d1c2a25a0b05917216d/reciprocal_BLAST.md,harrisonlab/phytophthora_fragariae
241,making_chromosomes.md,making_chromosomes.md,https://github.com/caro46/Rodents_project/blob/3da0d8196448866404573648d614b26837dfa941/making_chromosomes.md,caro46/Rodents_project
242,Trinotate_Report_Sept5.pl,Trinotate_Report_Sept5.pl,https://github.com/klaricch/Breadfruit/blob/f0deb6ce4adc56a5586bc6b242e00aaf7fa0a8e8/Trinotate_Report_Sept5.pl,klaricch/Breadfruit
243,trinotate_annotation.PBS,blacklight_pipeline/trinotate_annotation.PBS,https://github.com/safay/RNA_seq/blob/809977ed7f94f98bd8ed8ba68a1525df78e2beae/blacklight_pipeline/trinotate_annotation.PBS,safay/RNA_seq
244,wrapperTBlastnOnChunk.pl,src/wrapperTBlastnOnChunk.pl,https://github.com/ocisse/funCegma/blob/920ada063d4003dac575bb32e63e007119f6d28c/src/wrapperTBlastnOnChunk.pl,ocisse/funCegma
245,blastn_wnode.cwl,bacterial_noncoding/blastn_wnode.cwl,https://github.com/slottad/pgap/blob/21baa197e2c87a71e48794cef96d24c52518a99c/bacterial_noncoding/blastn_wnode.cwl,slottad/pgap
246,blastx_creator,blastx_creator,https://github.com/weirdlobster/python/blob/797fe738d5c2492b341c6efe2a786c5d911d8f57/blastx_creator,weirdlobster/python
247,main_workup.sh,scripts/sandbox/main_workup.sh,https://github.com/drtamermansour/to_crb-blast/blob/15427009bdbce8fafbd91450839343dcaae61827/scripts/sandbox/main_workup.sh,drtamermansour/to_crb-blast
248,metagenome_profiling_pipeline_v3.pl,perl/metagenome_profiling_pipeline_v3.pl,https://github.com/novichkov-lab/fama/blob/bbb78c22869681bc901f50f3502698edc1a7c5fe/perl/metagenome_profiling_pipeline_v3.pl,novichkov-lab/fama
249,week1_commands.txt,week1/week1_commands.txt,https://github.com/Mbiederman/qbb2017-answers/blob/dcb66420512ff805aed668196b187d4e9fcdd9e6/week1/week1_commands.txt,Mbiederman/qbb2017-answers
250,blast_script.sh,blast_script.sh,https://github.com/avahoffman/climate-extremes-gene-expression/blob/b504f2d86a6b99a923b9b2f8a53ca0de30e135d0/blast_script.sh,avahoffman/climate-extremes-gene-expression
251,getOrganism.sh,tpB/getOrganism.sh,https://github.com/Doefes/BPGEPR/blob/7ccd2f4de6dc20c17a844075caef2328b27faef2/tpB/getOrganism.sh,Doefes/BPGEPR
252,antibiotic-res-BLAST.sh,antibiotic-res-BLAST.sh,https://github.com/ghedin-lab/gabby-fludynemo/blob/c967668d0cf76b632ce93ed9cbe88c6568e264ba/antibiotic-res-BLAST.sh,ghedin-lab/gabby-fludynemo
253,blasting.py,blasting.py,https://github.com/khourhin/pyGen/blob/934f9d9e2526b9b57aeef511bc22ce4a955193fb/blasting.py,khourhin/pyGen
254,Blast_Script.sh,Blast_Script.sh,https://github.com/2017-usfca-biol-395/KatelynKukar-week05-homework-QC-and-BLAST/blob/40b0f72d4aa0d86d2fc8a08124559f6f07bd26de/Blast_Script.sh,2017-usfca-biol-395/KatelynKukar-week05-homework-QC-and-BLAST
255,benchmark_default.sp_sn.sh,benchmark_default.sp_sn.sh,https://github.com/qingl0331/turriconus/blob/3f5ab733eeead9af94981a06a97ec3c4b9d76b62/benchmark_default.sp_sn.sh,qingl0331/turriconus
256,benchmark_trinity.kc.kl.sp.sn.tp.sh,benchmark_trinity.kc.kl.sp.sn.tp.sh,https://github.com/qingl0331/turriconus/blob/3f5ab733eeead9af94981a06a97ec3c4b9d76b62/benchmark_trinity.kc.kl.sp.sn.tp.sh,qingl0331/turriconus
257,blast.log,phage_assembly/5_annotation/asm_v1.2/orf_160621/log/blast.log,https://github.com/maubarsom/ORFan-proteins/blob/868f5868c2a3c412376d6f10b79fde2287ac0c7a/phage_assembly/5_annotation/asm_v1.2/orf_160621/log/blast.log,maubarsom/ORFan-proteins
258,run_blastn.sh,test/LACHESIS/test_case/draft_assembly/run_blastn.sh,https://github.com/jianzuoyi/LACHESIS/blob/c0a88d5569242a4b3c1e7877020f8302d456f614/test/LACHESIS/test_case/draft_assembly/run_blastn.sh,jianzuoyi/LACHESIS
259,run_blast.sh,run_blast.sh,https://github.com/xdubra03/ASR/blob/e47cf745ef8c3073a8a9747106c2324ccc8a82f3/run_blast.sh,xdubra03/ASR
260,functions.pm,lib/kmasker/functions.pm,https://github.com/tschmutzer/kmasker/blob/d453df9f58ffce0bb420662711f160da55fa47cf/lib/kmasker/functions.pm,tschmutzer/kmasker
261,trinity.filtering.assembly_evaluation.example_commands.txt,trinity.filtering.assembly_evaluation.example_commands.txt,https://github.com/mparkscbg/MMETSP-analyses/blob/6934ea78196ef21963a98d3379c7e23f908ae40b/trinity.filtering.assembly_evaluation.example_commands.txt,mparkscbg/MMETSP-analyses
262,Gene_mining.slurm,S19_genome_mining_and_gene_identification/scripts/Gene_mining.slurm,https://github.com/uio-cees/teleost_genomes_immune/blob/50f1552ebb5f19703b388ba7d5517a3ba800c872/S19_genome_mining_and_gene_identification/scripts/Gene_mining.slurm,uio-cees/teleost_genomes_immune
263,mq_blast_peptides2refgenome.py,bin/python/mq_blast_peptides2refgenome.py,https://github.com/uct-cbio/proteomics-pipelines/blob/638d5dd33f903c49d26c09fc9717acc99a893e4c/bin/python/mq_blast_peptides2refgenome.py,uct-cbio/proteomics-pipelines
264,mq_blast_peptides2reforfs.py,bin/python/mq_blast_peptides2reforfs.py,https://github.com/uct-cbio/proteomics-pipelines/blob/638d5dd33f903c49d26c09fc9717acc99a893e4c/bin/python/mq_blast_peptides2reforfs.py,uct-cbio/proteomics-pipelines
265,3_BLAST_viralDB.bh,3_BLAST_viralDB.bh,https://github.com/ArwaAbbas/Scripts/blob/deae488eb6d73ee8f3153dac7fc22d3a9cade476/3_BLAST_viralDB.bh,ArwaAbbas/Scripts
266,1.unique_transcripts_fungidb-nog.md,ref_genome/santander/failed/1.unique_transcripts_fungidb-nog.md,https://github.com/taylorreiter/olive_public_seq/blob/0b0c261be99e8d3de62347d837fad61e84c695b3/ref_genome/santander/failed/1.unique_transcripts_fungidb-nog.md,taylorreiter/olive_public_seq
267,trinotate_auto.py,trinotate_auto.py,https://github.com/fjruizruano/ngs-protocols/blob/2599861423610600942b94918e0c10fcde2a6034/trinotate_auto.py,fjruizruano/ngs-protocols
268,HW5.sh,HW5.sh,https://github.com/lgn0004/NEWTON_HW5/blob/cac13a2a1c477d0c593157dd3c36ec8df054e0cd/HW5.sh,lgn0004/NEWTON_HW5
269,augustus_script,template_species/build_proteome/build_dir/augustus/augustus_script,https://github.com/sgoodswe/vacceed/blob/6c79a671ce4b500c6cd68804eaf43e2b2e053442/template_species/build_proteome/build_dir/augustus/augustus_script,sgoodswe/vacceed
270,glimmer_script,template_species/build_proteome/build_dir/glimmer/glimmer_script,https://github.com/sgoodswe/vacceed/blob/6c79a671ce4b500c6cd68804eaf43e2b2e053442/template_species/build_proteome/build_dir/glimmer/glimmer_script,sgoodswe/vacceed
271,06_annotation.rst.txt,doc/_build/html/_sources/assembly/06_annotation.rst.txt,https://github.com/zorbax/assembly-sum/blob/c7fbb38ad32928ed2c4af249a68eae6823f789c0/doc/_build/html/_sources/assembly/06_annotation.rst.txt,zorbax/assembly-sum
272,06_annotation.rst,doc/assembly/06_annotation.rst,https://github.com/zorbax/assembly-sum/blob/c7fbb38ad32928ed2c4af249a68eae6823f789c0/doc/assembly/06_annotation.rst,zorbax/assembly-sum
273,blast.sh,blast.sh,https://github.com/davekk/Scripts/blob/f2b4cd88020fcb5f4e069c074927d3624a7c96ce/blast.sh,davekk/Scripts
274,paper_final.sh,wales_analyses/genomics_analyses/paper_final.sh,https://github.com/lonelyjoeparker/real-time-phylogenomics/blob/0c336e7a17852e724f89b78cd9ecee525c28910a/wales_analyses/genomics_analyses/paper_final.sh,lonelyjoeparker/real-time-phylogenomics
275,HW5.sh,HW5.sh,https://github.com/lgn0004/NEWTON_HW5/blob/cac13a2a1c477d0c593157dd3c36ec8df054e0cd/HW5.sh,lgn0004/NEWTON_HW5
276,ccSAG_clamping.sh,ccSAG_clamping.sh,https://github.com/mstkgw/ccSAG/blob/faa08cc564400e48317823cbf97fdf5daed0df20/ccSAG_clamping.sh,mstkgw/ccSAG
277,blastmist,stable/blastmist,https://github.com/daviortega/BITK/blob/30013fbf4a5d2903e3399ea0d22a0e54089a1c01/stable/blastmist,daviortega/BITK
278,work.sh,modules/03.cluster/work.sh,https://github.com/jianzuoyi/six_cpDNA/blob/c2b02bd0997b22928208aabdbd4892ac3df0df70/modules/03.cluster/work.sh,jianzuoyi/six_cpDNA
279,README.md,README.md,https://github.com/nextgenusfs/lab_tutorial/blob/922aeaecf796e870388d3f442478362a172c9b0a/README.md,nextgenusfs/lab_tutorial
280,Dockerfile,data/s/swamidass/human-chimp/Dockerfile,https://github.com/vsoch/dockerfiles/blob/e8794a14ec86d8c03b3a00d1b9a659147f992e68/data/s/swamidass/human-chimp/Dockerfile,vsoch/dockerfiles
281,requirements.md,doc/requirements.md,https://github.com/INTERCROSSING/metapasta/blob/0c253562f6a32539083a13ffb25a16757d017adc/doc/requirements.md,INTERCROSSING/metapasta
282,actions.txt,shell/metagenomics/imsa/actions.txt,https://github.com/imperial-genomics-facility/workflows/blob/adacedbaad0fca15d7190b9e7336998dff29db5a/shell/metagenomics/imsa/actions.txt,imperial-genomics-facility/workflows
283,test2.blog.md,test2.blog.md,https://github.com/sunxingqiang-gd/metagenomics/blob/d923764a89a6ce021ae89077fa0dc369a434ce3e/test2.blog.md,sunxingqiang-gd/metagenomics
284,Fishing.py,Fishing.py,https://github.com/ArxCaeli/Fishing/blob/59ab642baffdb6422c9fb30608c43433534738b4/Fishing.py,ArxCaeli/Fishing
285,Info.txt,onetimers/SpacerAnalysis/Info.txt,https://github.com/ArxCaeli/Fishing/blob/0fe2fa6a4af19b420522f67e02cd18d60bc0d114/onetimers/SpacerAnalysis/Info.txt,ArxCaeli/Fishing
286,09_runBLAST.sh,lib/09_runBLAST.sh,https://github.com/mendessoares/Zel2/blob/017618aadab944000751b13a19143338af04eff3/lib/09_runBLAST.sh,mendessoares/Zel2
287,18S_taxonomy.rst,18S_taxonomy.rst,https://github.com/EnvGen/Tutorials/blob/961137141ae672536d3a2e732a9235387bdf9642/18S_taxonomy.rst,EnvGen/Tutorials
288,trinotate.sh,Hoffman_rnaseq_guide_and_scripts/trinotate.sh,https://github.com/avahoffman/gene-expression/blob/0e41cf24aa3a39753ba011980359d2cd733d17c8/Hoffman_rnaseq_guide_and_scripts/trinotate.sh,avahoffman/gene-expression
289,blast.sh,scripts/workers/blast.sh,https://github.com/hurwitzlab/dfu-bubble-plots/blob/3bbd3868806d899b45bba65faf4f16d69062a0f3/scripts/workers/blast.sh,hurwitzlab/dfu-bubble-plots
290,Makefile,02_scripts/Makefile,https://github.com/Freevini/Metagenomics_pipeline/blob/a46593471776f415b8b89ca6181166a29d61d9a8/02_scripts/Makefile,Freevini/Metagenomics_pipeline
291,loop_extract_Anello_ORFs_by_BLAST.sh,loop_extract_Anello_ORFs_by_BLAST.sh,https://github.com/ArwaAbbas/Scripts/blob/deae488eb6d73ee8f3153dac7fc22d3a9cade476/loop_extract_Anello_ORFs_by_BLAST.sh,ArwaAbbas/Scripts
292,config.json,config.json,https://github.com/mgalland/denovo2differential/blob/5ff246e5e6a480c2a7b6fdc4bb874e54987bb751/config.json,mgalland/denovo2differential
293,BLAST_wrapper.py,BLAST_wrapper.py,https://github.com/naturalis/galaxy-tool-BLAST_wrapper/blob/bce45295232722672e51bb81474c5bf0e3fb8430/BLAST_wrapper.py,naturalis/galaxy-tool-BLAST_wrapper
294,blastn.sh,16S_and_ITS_data_analysis/blastn.sh,https://github.com/myshu2017-03-14/linux_nano_pipline/blob/06769d4278799549e509c80f9b6dca00b3a23ecf/16S_and_ITS_data_analysis/blastn.sh,myshu2017-03-14/linux_nano_pipline
295,abx_resist.rules,rules/mapping/abx_resist.rules,https://github.com/PennChopMicrobiomeProgram/sunbeam_neutrino/blob/2ea3b0d1d12fc2a1c67399de6759691c612466d4/rules/mapping/abx_resist.rules,PennChopMicrobiomeProgram/sunbeam_neutrino
296,blastx-ncbiprotein.sh,blastx-ncbiprotein.sh,https://github.com/bethsheets/palumbi_scripts/blob/3473a53677c88502f8011796d078196843c72ae5/blastx-ncbiprotein.sh,bethsheets/palumbi_scripts
297,blastx-nr.sh,blastx-nr.sh,https://github.com/bethsheets/palumbi_scripts/blob/3473a53677c88502f8011796d078196843c72ae5/blastx-nr.sh,bethsheets/palumbi_scripts
298,blast_usage.md,tools/blast_usage.md,https://github.com/fandemonium/code/blob/1bd8de65aea4a8e8449ec811873e693cabd1dfd4/tools/blast_usage.md,fandemonium/code
299,tempCode.sh,tempCode.sh,https://github.com/drtamermansour/p_asteroides_CompAna/blob/1b1c71ff9a0d466857d746089d9c54c1de5754dc/tempCode.sh,drtamermansour/p_asteroides_CompAna
300,blast.py,bfx/blast.py,https://github.com/ccmbioinfo/mugqic_pipelines/blob/ec71e94a346baf4552d02c03a95dcbdd2149dfce/bfx/blast.py,ccmbioinfo/mugqic_pipelines
301,work.sh,modules/02.assembly/work.sh,https://github.com/jianzuoyi/six_cpDNA/blob/c2b02bd0997b22928208aabdbd4892ac3df0df70/modules/02.assembly/work.sh,jianzuoyi/six_cpDNA
302,blastscript-blastp-kika.py,BLAST/blastscript-blastp-kika.py,https://github.com/morpholino/PYTHON/blob/deef9d54727a6268a4d2189da4e6fd2655d26825/BLAST/blastscript-blastp-kika.py,morpholino/PYTHON
303,blastscript-tblastn-kika.py,BLAST/blastscript-tblastn-kika.py,https://github.com/morpholino/PYTHON/blob/deef9d54727a6268a4d2189da4e6fd2655d26825/BLAST/blastscript-tblastn-kika.py,morpholino/PYTHON
304,run_blastx_wseqs.sh,Wseq_search/align_dplex_Wseqs/blast_W_prots/run_blastx_wseqs.sh,https://github.com/WaltersLab/Danaus_NeoZ-Public/blob/bf6e17035e8cd967fc1c734ad572b04502f9e16f/Wseq_search/align_dplex_Wseqs/blast_W_prots/run_blastx_wseqs.sh,WaltersLab/Danaus_NeoZ-Public
305,sequential.sh,scripts/sequential.sh,https://github.com/1156054203/ViraPipe/blob/a95014d827f80067e8cd1c14ed81640e0377355c/scripts/sequential.sh,1156054203/ViraPipe
306,gene_mining_1-3.sh,gene_mining_1-3.sh,https://github.com/LorenaDerezanin/bioinfo-scripts/blob/eaeec10c230b69e4c77ba720ab1c16519160a9ff/gene_mining_1-3.sh,LorenaDerezanin/bioinfo-scripts
307,GeneSymbolFinder.py,GeneSymbolFinder.py,https://github.com/codemeleon/PyScripts/blob/2e138585367724559fb9bf232e4e57de5b8535f0/GeneSymbolFinder.py,codemeleon/PyScripts
308,blast_command.txt,blast_command.txt,https://github.com/joshuaburkhart/DEET/blob/c026798840e61517b15443d0e423c5afb7210e46/blast_command.txt,joshuaburkhart/DEET
309,split_fa_shell.pl,split_fa_shell.pl,https://github.com/Ben-unbelieveable/bioinformatic_script/blob/86371d26a6272ea673bbab8c6d54d93656190ffc/split_fa_shell.pl,Ben-unbelieveable/bioinformatic_script
310,conf.txt,auto/conf.txt,https://github.com/trinityrnaseq/KrumlovTrinityWorkshopJan2017/blob/0bfc5c09891aab9a7de2734afb6c7152a51e5a02/auto/conf.txt,trinityrnaseq/KrumlovTrinityWorkshopJan2017
311,annotate.rst,annotate.rst,https://github.com/ngs-docs/2015-may-nonmodel/blob/d76235ae6d128f42c99db7dbbcb4164174aa0ca6/annotate.rst,ngs-docs/2015-may-nonmodel
312,README.md,README.md,https://github.com/ut-planteco/ssu-pipeline/blob/c2572e822be94e40d3a0185103d8635a4c0289f1/README.md,ut-planteco/ssu-pipeline
313,_blastp,completions/_blastp,https://github.com/kloetzl/biozsh/blob/ea5eb218815bb07058a3b264450480d03713920a/completions/_blastp,kloetzl/biozsh
314,_tblastx,completions/_tblastx,https://github.com/kloetzl/biozsh/blob/ea5eb218815bb07058a3b264450480d03713920a/completions/_tblastx,kloetzl/biozsh
315,Blastx_template.txt,KSU_bioinfo_lab/Blastx/Blastx_template.txt,https://github.com/i5K-KINBRE-script-share/RNA-Seq-annotation-and-comparison/blob/e251c6a2e35a083bf586149fafdab7605893a527/KSU_bioinfo_lab/Blastx/Blastx_template.txt,i5K-KINBRE-script-share/RNA-Seq-annotation-and-comparison
316,tBlastx_template.txt,KSU_bioinfo_lab/tBlastx/tBlastx_template.txt,https://github.com/i5K-KINBRE-script-share/RNA-Seq-annotation-and-comparison/blob/e251c6a2e35a083bf586149fafdab7605893a527/KSU_bioinfo_lab/tBlastx/tBlastx_template.txt,i5K-KINBRE-script-share/RNA-Seq-annotation-and-comparison
317,macse_wrapper.pl,Wrappers/macse_wrapper.pl,https://github.com/TeriForey/AlignWise/blob/dd1af53277baf794093a20f0f360e739ccbedea3/Wrappers/macse_wrapper.pl,TeriForey/AlignWise
318,loopMe.sh,PLAS/loopMe.sh,https://github.com/TsailabBioinformatics/Scripts/blob/834f6fe0d98c9e94ddfb1fa09c9bedbb1b04e301/PLAS/loopMe.sh,TsailabBioinformatics/Scripts
319,doblast.py,Scripts/doblast.py,https://github.com/taspapak/Bisulfite_seqs_align/blob/2122d1a1254aab4e5e9f0f8c8154a2f590255645/Scripts/doblast.py,taspapak/Bisulfite_seqs_align
320,Blast_Automation.bat,Blast_Automation.bat,https://github.com/AJStangl/Perl_Blast_Parser/blob/52be01f74ba768bf111aa54d743a54f6317d672f/Blast_Automation.bat,AJStangl/Perl_Blast_Parser
321,blast.bat,blast.bat,https://github.com/AJStangl/Perl_Blast_Parser/blob/52be01f74ba768bf111aa54d743a54f6317d672f/blast.bat,AJStangl/Perl_Blast_Parser
322,btop,benchmark/methods/btop,https://github.com/rcedgar/taxxi/blob/cc579a287dd0f90671fb5957ecd27b5f9bb079b2/benchmark/methods/btop,rcedgar/taxxi
323,blast.R,R/blast.R,https://github.com/HajkD/orthologr/blob/254b9c3e8b3f61931cfad1b4e4255abbf0f8c58f/R/blast.R,HajkD/orthologr
324,blast.cfg,test/blast.cfg,https://github.com/FlyPythons/myPipe/blob/8a17a69d37a3fe074a9e81dbbb3ab136bb2a26b9/test/blast.cfg,FlyPythons/myPipe
325,rakefile,rakefile,https://github.com/TeamMacLean/fairheas_post_assembly_analysis/blob/56cbde03b71ee9306012f67fedd0fb811375ffde/rakefile,TeamMacLean/fairheas_post_assembly_analysis
326,parallel_blast.py,sequence_alignment/parallel_blast.py,https://github.com/ch728/Bioinformatics_scripts/blob/7412552cf97072a863e805f0b9099e1ed95ef5dd/sequence_alignment/parallel_blast.py,ch728/Bioinformatics_scripts
327,1_map_repeats_on_genome.sh,1_map_repeats_on_genome.sh,https://github.com/RatneshSingh/Bash_Scripts_RS/blob/3c59a10bb6d2ad821c64bd16d87b32b482765126/1_map_repeats_on_genome.sh,RatneshSingh/Bash_Scripts_RS
328,swsharpdb-1n-stat,swsharpdb-1n-stat,https://github.com/mkorpar/swsharptest/blob/7e22f611391d47e1b2bfd63a76759f6f867c93ef/swsharpdb-1n-stat,mkorpar/swsharptest
329,summary.md,summary.md,https://github.com/bioops/mtnod/blob/6bf99a244b77ecf3c9f07d4182c1d56d7d4432da/summary.md,bioops/mtnod
330,summary.md,summary.md,https://github.com/bioops/mtnod/blob/6bf99a244b77ecf3c9f07d4182c1d56d7d4432da/summary.md,bioops/mtnod
331,TE_annotate.sh,TE_annotate.sh,https://github.com/michelle-hwang/teproj/blob/a4b4bff181a5b82b31f277a74325bdf91a04356f/TE_annotate.sh,michelle-hwang/teproj
332,Snakefile,Snakefile,https://github.com/Estel-Kitsune/SeqCap/blob/888e8e6341745cf181b1b4bd4896010bec3a6e74/Snakefile,Estel-Kitsune/SeqCap
333,multi_PBS_blastplus_blastX_FILE.sh,multi_PBS_blastplus_blastX_FILE.sh,https://github.com/rsettlage/useful_PBS/blob/6f05ea1448631dfca210f0452a35b3c968e8ec7a/multi_PBS_blastplus_blastX_FILE.sh,rsettlage/useful_PBS
334,parallel_blast.sh,seq_pipe/third-party/parallel_blast.sh,https://github.com/dchandran/researchcode/blob/eb0ee4f456484f684759832b93a28ed8c6db6a29/seq_pipe/third-party/parallel_blast.sh,dchandran/researchcode
335,Adigitifera_annotations.txt,walkthroughs/Adigitifera_annotations.txt,https://github.com/grovesdixon/reciprocal_transplant_methylation/blob/e7800c3a2b3fdf1399904f708013b155495c538e/walkthroughs/Adigitifera_annotations.txt,grovesdixon/reciprocal_transplant_methylation
336,sequential.sh,scripts/sequential.sh,https://github.com/NGSeq/ViraPipe/blob/a95014d827f80067e8cd1c14ed81640e0377355c/scripts/sequential.sh,NGSeq/ViraPipe
337,trinotate.groovy,trinotate.groovy,https://github.com/melbournebioinformatics/bpipe-trinotate/blob/7876b409d2638fe6b4c83a9a06e00d700aa71aa1/trinotate.groovy,melbournebioinformatics/bpipe-trinotate
338,tom_adams_reciprocal_blast.sh,other/tom_adams_reciprocal_blast.sh,https://github.com/harrisonlab/popgen/blob/1ca6a8938fb02622d312b36950fb1d13d624938b/other/tom_adams_reciprocal_blast.sh,harrisonlab/popgen
339,QiimeScript.sh,Qiime/QiimeScript.sh,https://github.com/Micro-Biology/DiatomPipeline/blob/2327f66e6d8dd613d2fa638edf80074ae0717d94/Qiime/QiimeScript.sh,Micro-Biology/DiatomPipeline
340,runMe.sh,TransDecoder-v5.3.0/sample_data/cufflinks_example/runMe.sh,https://github.com/chenlianfu/geta/blob/4d91f191ecd66cb3e120a788e12f194d6e0268f4/TransDecoder-v5.3.0/sample_data/cufflinks_example/runMe.sh,chenlianfu/geta
341,parallel-blastn,parallel-blastn,https://github.com/tsibley/Workflows-and-Parallel-Processing/blob/a8a7d1c7ec96d0948786d9cd52b12b2fcfdb6ec7/parallel-blastn,tsibley/Workflows-and-Parallel-Processing
342,run_blastp.sh,fungal_assembly/NCBI-BLAST/run_blastp.sh,https://github.com/esmith1032/assembly_work/blob/828cb2673af6f3cbd3e985c861d65b8ad7794143/fungal_assembly/NCBI-BLAST/run_blastp.sh,esmith1032/assembly_work
343,annotate.rst,annotate.rst,https://github.com/ngs-docs/2016-mar-nonmodel/blob/60a508192259a5b6ddcd1f88735ff383232c6b6e/annotate.rst,ngs-docs/2016-mar-nonmodel
344,blast_all_against_all.py,blast_all_against_all.py,https://github.com/rLannes/blast_parra/blob/2f2f9739793ef782835db2fe3f38c383da2dd32b/blast_all_against_all.py,rLannes/blast_parra
345,benchmark_sp_sn.sh,benchmark_sp_sn.sh,https://github.com/qingl0331/turriconus/blob/3f5ab733eeead9af94981a06a97ec3c4b9d76b62/benchmark_sp_sn.sh,qingl0331/turriconus
346,benchmark_trinity.pick.kc.kl.sp.sn.tp.sh,benchmark_trinity.pick.kc.kl.sp.sn.tp.sh,https://github.com/qingl0331/turriconus/blob/3f5ab733eeead9af94981a06a97ec3c4b9d76b62/benchmark_trinity.pick.kc.kl.sp.sn.tp.sh,qingl0331/turriconus
347,blastp.sh,blastp.sh,https://github.com/joshuaar/alarc-scripts/blob/a9549f74db8fb7c7520a43cd8885ebeb1610ef39/blastp.sh,joshuaar/alarc-scripts
348,Start2Finish.sh,Start2Finish.sh,https://github.com/ignacio3437/PreBait/blob/3678b1577ad312467634c802aeae81e15f2823d1/Start2Finish.sh,ignacio3437/PreBait
349,blastallseq.pl,src/blastallseq.pl,https://github.com/truptivala/Bioinformatics_pipeline/blob/13cab9140f2e8f88917c4a3b4656769dee06ee2e/src/blastallseq.pl,truptivala/Bioinformatics_pipeline
350,BAAR,stable/BAAR,https://github.com/daviortega/BITK/blob/30013fbf4a5d2903e3399ea0d22a0e54089a1c01/stable/BAAR,daviortega/BITK
351,BAAR2,stable/BAAR2,https://github.com/daviortega/BITK/blob/30013fbf4a5d2903e3399ea0d22a0e54089a1c01/stable/BAAR2,daviortega/BITK
352,BAAR-mcl,stable/BAAR-mcl,https://github.com/daviortega/BITK/blob/30013fbf4a5d2903e3399ea0d22a0e54089a1c01/stable/BAAR-mcl,daviortega/BITK
353,blastselectedgenomes,stable/blastselectedgenomes,https://github.com/daviortega/BITK/blob/30013fbf4a5d2903e3399ea0d22a0e54089a1c01/stable/blastselectedgenomes,daviortega/BITK
354,psiblastselectedgenomes,stable/psiblastselectedgenomes,https://github.com/daviortega/BITK/blob/30013fbf4a5d2903e3399ea0d22a0e54089a1c01/stable/psiblastselectedgenomes,daviortega/BITK
355,commands,Week-1/commands,https://github.com/NandakumarRajasekaran/qbb2017-answers/blob/f25a16949204a38a42eb450d07a2c6da93e7ac2e/Week-1/commands,NandakumarRajasekaran/qbb2017-answers
356,blast.py,bfx/blast.py,https://github.com/Bhargavi1997/Epigene-450k/blob/8673ca97e1ef94c83896a7d7191c9797bd734ca9/bfx/blast.py,Bhargavi1997/Epigene-450k
357,02_synonymy_blast.sh,01_scripts_genome/02_synonymy_blast.sh,https://github.com/enormandeau/stacks_snp_synonymy/blob/63f55c6aa2bb7c503bc23ce0776ef3000613d712/01_scripts_genome/02_synonymy_blast.sh,enormandeau/stacks_snp_synonymy
358,03_synonymy_blast.sh,01_scripts_no_genome/03_synonymy_blast.sh,https://github.com/enormandeau/stacks_snp_synonymy/blob/63f55c6aa2bb7c503bc23ce0776ef3000613d712/01_scripts_no_genome/03_synonymy_blast.sh,enormandeau/stacks_snp_synonymy
359,zz_blastX_rna_green.sh,00_scripts/zz_blastX_rna_green.sh,https://github.com/PLStenger/Pearl_Oyster_Colour_Population_Genomics/blob/8e4e825a964d4315fdca725a51687d61acc777be/00_scripts/zz_blastX_rna_green.sh,PLStenger/Pearl_Oyster_Colour_Population_Genomics
360,zz_blastX_rna_red.sh,00_scripts/zz_blastX_rna_red.sh,https://github.com/PLStenger/Pearl_Oyster_Colour_Population_Genomics/blob/8e4e825a964d4315fdca725a51687d61acc777be/00_scripts/zz_blastX_rna_red.sh,PLStenger/Pearl_Oyster_Colour_Population_Genomics
361,zz_blastX_rna_yellow.sh,00_scripts/zz_blastX_rna_yellow.sh,https://github.com/PLStenger/Pearl_Oyster_Colour_Population_Genomics/blob/8e4e825a964d4315fdca725a51687d61acc777be/00_scripts/zz_blastX_rna_yellow.sh,PLStenger/Pearl_Oyster_Colour_Population_Genomics
362,CommandProcessUtil.java,G2Smutation-pipeline/src/main/java/org/cbioportal/G2Smutation/util/CommandProcessUtil.java,https://github.com/juexinwang/G2Smutation/blob/8ba676f228a0fae8abd4806025c5f1364b93487b/G2Smutation-pipeline/src/main/java/org/cbioportal/G2Smutation/util/CommandProcessUtil.java,juexinwang/G2Smutation
